"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20211009","5호선","마장","3288","3087","20211012"
"20211009","5호선","마천","4113","4109","20211012"
"20211009","5호선","마포","6202","6238","20211012"
"20211009","6호선","마포구청","8178","7231","20211012"
"20211009","중앙선","망우","5715","5570","20211012"
"20211009","6호선","망원","11621","12595","20211012"
"20211009","경원선","망월사","4894","5087","20211012"
"20211009","분당선","망포","8251","7392","20211012"
"20211009","분당선","매교","1788","1868","20211012"
"20211009","3호선","매봉","5193","4924","20211012"
"20211009","분당선","매탄권선","3091","2904","20211012"
"20211009","7호선","먹골","6967","6719","20211012"
"20211009","7호선","면목","9841","9257","20211012"
"20211009","4호선","명동","12129","14087","20211012"
"20211009","5호선","명일","5368","5274","20211012"
"20211009","경부선","명학","5213","4909","20211012"
"20211009","분당선","모란","19583","19917","20211012"
"20211009","8호선","모란","4561","4026","20211012"
"20211009","5호선","목동","9402","9367","20211012"
"20211009","8호선","몽촌토성(평화의문)","4384","4262","20211012"
"20211009","3호선","무악재","2419","2508","20211012"
"20211009","2호선","문래","10159","10723","20211012"
"20211009","경의선","문산","4563","4488","20211012"
"20211009","8호선","문정","7746","7693","20211012"
"20211009","분당선","미금","9246","9461","20211012"
"20211009","5호선","미사","10426","10475","20211012"
"20211009","4호선","미아(서울사이버대학)","9158","8438","20211012"
"20211009","4호선","미아사거리","18614","17487","20211012"
"20211009","안산선","반월","3094","2921","20211012"
"20211009","7호선","반포","3623","3428","20211012"
"20211009","5호선","발산","11538","12101","20211012"
"20211009","2호선","방배","8000","8216","20211012"
"20211009","5호선","방이","4372","4246","20211012"
"20211009","경원선","방학","6641","6385","20211012"
"20211009","5호선","방화","4025","3759","20211012"
"20211009","장항선","배방","998","1017","20211012"
"20211009","경의선","백마","4076","3798","20211012"
"20211009","일산선","백석","6482","6625","20211012"
"20211009","경춘선","백양리","132","131","20211012"
"20211009","경인선","백운","4971","4887","20211012"
"20211009","6호선","버티고개","1140","1233","20211012"
"20211009","과천선","범계","17172","16667","20211012"
"20211009","경춘선","별내","2229","2171","20211012"
"20211009","경부선","병점","11335","11092","20211012"
"20211009","7호선","보라매","5330","4999","20211012"
"20211009","6호선","보문","4415","3785","20211012"
"20211009","우이신설선","보문","965","884","20211012"
"20211009","경원선","보산","1825","1577","20211012"
"20211009","분당선","보정","1471","1276","20211012"
"20211009","8호선","복정","6528","5631","20211012"
"20211009","장항선","봉명","630","624","20211012"
"20211009","9호선2~3단계","봉은사","8685","9214","20211012"
"20211009","2호선","봉천","15037","13521","20211012"
"20211009","6호선","봉화산(서울의료원)","4659","4553","20211012"
"20211009","경인선","부개","5819","5476","20211012"
"20211009","경강선","부발","1689","1518","20211012"
"20211009","경인선","부천","25208","25784","20211012"
"20211009","7호선","부천시청","8181","8037","20211012"
"20211009","7호선","부천종합운동장","2822","2578","20211012"
"20211009","경인선","부평","25593","27805","20211012"
"20211009","7호선","부평구청","4337","3767","20211012"
"20211009","우이신설선","북한산보국문","4213","3749","20211012"
"20211009","우이신설선","북한산우이","3354","3317","20211012"
"20211009","3호선","불광","11522","12909","20211012"
"20211009","6호선","불광","3298","3124","20211012"
"20211009","7호선","사가정","10636","10144","20211012"
"20211009","2호선","사당","24756","27383","20211012"
"20211009","4호선","사당","17542","15119","20211012"
"20211009","경춘선","사릉","2139","2051","20211012"
"20211009","수인선","사리","3075","2593","20211012"
"20211009","9호선","사평","1723","1593","20211012"
"20211009","안산선","산본","10714","11350","20211012"
"20211009","8호선","산성","4204","4120","20211012"
"20211009","4호선","삼각지","2983","3958","20211012"
"20211009","6호선","삼각지","4611","3674","20211012"
"20211009","경강선","삼동","1437","1259","20211012"
"20211009","7호선","삼산체육관","3263","2969","20211012"
"20211009","2호선","삼성(무역센터)","23002","23408","20211012"
"20211009","9호선2~3단계","삼성중앙","2474","2520","20211012"
"20211009","일산선","삼송","12551","12110","20211012"
"20211009","우이신설선","삼양","1376","1477","20211012"
"20211009","우이신설선","삼양사거리","1773","1684","20211012"
"20211009","9호선2~3단계","삼전","4246","3874","20211012"
"20211009","분당선","상갈","3641","3678","20211012"
"20211009","4호선","상계","12131","11152","20211012"
"20211009","7호선","상도","6184","5733","20211012"
"20211009","7호선","상동","8911","9215","20211012"
"20211009","안산선","상록수","11111","10960","20211012"
"20211009","중앙선","상봉(시외버스터미널)","4823","4526","20211012"
"20211009","7호선","상봉(시외버스터미널)","11350","10827","20211012"
"20211009","6호선","상수","7491","8768","20211012"
"20211009","2호선","상왕십리","8426","7827","20211012"
"20211009","6호선","상월곡(한국과학기술연구원)","3587","3089","20211012"
"20211009","5호선","상일동","8333","7641","20211012"
"20211009","경춘선","상천","375","343","20211012"
"20211009","6호선","새절(신사)","8241","7695","20211012"
"20211009","9호선","샛강","2113","2239","20211012"
"20211009","경의선","서강대","1602","1483","20211012"
"20211009","5호선","서대문","5725","5579","20211012"
"20211009","경부선","서동탄","1073","1074","20211012"
"20211009","경원선","서빙고","1349","1196","20211012"
"20211009","2호선","서울대입구(관악구청)","32361","30871","20211012"
"20211009","분당선","서울숲","8290","8397","20211012"
"20211009","1호선","서울역","29541","32178","20211012"
"20211009","경의선","서울역","1232","1500","20211012"
"20211009","경부선","서울역","6291","2052","20211012"
"20211009","4호선","서울역","4840","12149","20211012"
"20211009","공항철도 1호선","서울역","6880","7954","20211012"
"20211009","경부선","서정리","5916","5154","20211012"
"20211009","2호선","서초","8368","6949","20211012"
"20211009","분당선","서현","15393","14848","20211012"
"20211009","경원선","석계","6191","6448","20211012"
"20211009","6호선","석계","7618","7520","20211012"
"20211009","경부선","석수","6440","5906","20211012"
"20211009","9호선2~3단계","석촌","5832","4849","20211012"
"20211009","8호선","석촌","4891","5964","20211012"
"20211009","9호선2~3단계","석촌고분","3506","3383","20211012"
"20211009","분당선","선릉","4131","6362","20211012"
"20211009","2호선","선릉","19295","16911","20211012"
"20211009","과천선","선바위","4590","3991","20211012"
"20211009","9호선","선유도","3604","3423","20211012"
"20211009","분당선","선정릉","2868","2971","20211012"
"20211009","9호선2~3단계","선정릉","4056","4590","20211012"
"20211009","경부선","성균관대","9321","9239","20211012"
"20211009","2호선","성수","15748","18121","20211012"
"20211009","우이신설선","성신여대입구(돈암)","2295","2680","20211012"
"20211009","4호선","성신여대입구(돈암)","15102","13974","20211012"
"20211009","경부선","성환","2852","2680","20211012"
"20211009","경부선","세류","2457","2457","20211012"
"20211009","경부선","세마","2031","1793","20211012"
"20211009","경강선","세종대왕릉","354","483","20211012"
"20211009","수인선","소래포구","8372","8785","20211012"
"20211009","경인선","소사","6754","6645","20211012"
